volume_name,pair_id,role,kernel_normalized,kernel_raw,sha256,size_bytes,chunk,session_id
valid_815_b_1.nii.gz,p200,softer,Br40f,"['Br40f', '3']",00af0b6ecb53801f5cde9570e4f96000fe92a08b4e70d56cf8206125351f5d7d,132878107,chunk_08,20260815T231124Z-8e185556
valid_815_b_2.nii.gz,p200,sharper,Br60f,"['Br60f', '3']",7ffc23e4bb4ce8063f8b536d725936f03f170f5bdf9581edae8182fd2d516eda,151458500,chunk_08,20260815T231124Z-8e185556
valid_819_a_1.nii.gz,p201,softer,Br40f,"['Br40f', '3']",20f5c11c3df4b9de294cae63b4b7314fe8c8789cfd027bcf14dcd286e7f8790e,144975501,chunk_09,20260815T231124Z-8e185556
valid_819_a_2.nii.gz,p201,sharper,Br60f,"['Br60f', '3']",e368d9dd3f243da41d106f6e799aa25b4b7ea51718b0f76dd9ccf0654175fe74,164668634,chunk_09,20260815T231124Z-8e185556
valid_825_b_1.nii.gz,p202,softer,Br40f,"['Br40f', '3']",181483970c8fd4ae97d9739706c0dcd50929dee2304846fd9b02d560c1e243d2,141079133,chunk_09,20260815T231124Z-8e185556
valid_825_b_2.nii.gz,p202,sharper,Br60f,"['Br60f', '3']",b57085f2e28bc166515f10844a189af8b76dd9d248ef0b59106b6e6982cafb0f,160123726,chunk_09,20260815T231124Z-8e185556
valid_830_b_1.nii.gz,p203,softer,Br40f,"['Br40f', '3']",212ca38f7abbc94040f8cab260048bf6cbda52682333081df50a80d9903c3a12,144593240,chunk_09,20260815T231124Z-8e185556
valid_830_b_2.nii.gz,p203,sharper,Br60f,"['Br60f', '3']",05b133cddb625c7eb0f496e19a2a73d3be5f8bd52422ab44594c5cbe3a4058ea,163472262,chunk_09,20260815T231124Z-8e185556
valid_831_a_1.nii.gz,p204,softer,Br40f,"['Br40f', '3']",4283ccb43bca868007e6ea8a41576cf4b0ba923e3686abb6292d7925fe79fcfd,165257563,chunk_09,20260815T231124Z-8e185556
valid_831_a_2.nii.gz,p204,sharper,Br60f,"['Br60f', '3']",66b0d75f35546bcfff5bc921c02816e1564a53efbc58d00cdb45286f203cfc96,191567451,chunk_09,20260815T231124Z-8e185556
valid_836_a_1.nii.gz,p205,softer,Br40f,"['Br40f', '3']",59254c754fa32085eecbbdb80d5d7eafba01ccc603b5dc345b41fb67d51708ce,150065342,chunk_09,20260815T231124Z-8e185556
valid_836_a_2.nii.gz,p205,sharper,Br60f,"['Br60f', '3']",2019d631b2360d41f8ed7f1245aa384d50c531aa447169db68ec9b8e41f54ef4,170969282,chunk_09,20260815T231124Z-8e185556
valid_846_a_1.nii.gz,p206,softer,Br40f,"['Br40f', '3']",9c8b686e67c43bc9df624ce8758135589c6f002a2e407da57ec45130610e583d,150332132,chunk_09,20260815T231124Z-8e185556
valid_846_a_2.nii.gz,p206,sharper,Br60f,"['Br60f', '3']",934fddd61455da70f3f7c44aac23359c13e712620b0ac28f1ce35c3a0517edac,170434467,chunk_09,20260815T231124Z-8e185556
valid_847_a_1.nii.gz,p207,softer,Br40f,"['Br40f', '3']",5e669f70f567bf9e7347141a0d6225b2b4b5902048001d9b1dd2bea424f3775b,129531592,chunk_09,20260815T231124Z-8e185556
valid_847_a_2.nii.gz,p207,sharper,Br60f,"['Br60f', '3']",83c007f75ab5cc4e9c73778b83eaa05e4b8045e8fd1b7f0d53de3f8ac9e9970e,146640225,chunk_09,20260815T231124Z-8e185556
valid_850_d_1.nii.gz,p208,softer,Br40f,"['Br40f', '3']",229059d1951314bee0242f61ce7255f33935ce5e1b19384a991570bd19b96aff,162171705,chunk_09,20260815T231124Z-8e185556
valid_850_d_2.nii.gz,p208,sharper,Br60f,"['Br60f', '3']",bc2b6443a504691ab8a0c3af46f9eea0f5285a95dcdee4412e69cc7164668df9,182804766,chunk_09,20260815T231124Z-8e185556
valid_850_e_1.nii.gz,p209,softer,Br40f,"['Br40f', '3']",304587d26d8e1c02e899a115790da649c6ff2f291dea47fdf883c328d250573a,160135771,chunk_09,20260815T231124Z-8e185556
valid_850_e_2.nii.gz,p209,sharper,Br60f,"['Br60f', '3']",8d5433f462cff71dd1179343055d39a32d059378522f185c3b161109d0f8b381,180342832,chunk_09,20260815T231124Z-8e185556
valid_850_f_1.nii.gz,p210,softer,Br40f,"['Br40f', '3']",f253f400081e430a289a294234b94af277544ccdc0de30299df78ff3010f4e27,143149496,chunk_09,20260815T231124Z-8e185556
valid_850_f_2.nii.gz,p210,sharper,Br60f,"['Br60f', '3']",24fda16054ee3dda27b651ff05ee108d7650c165727940f9d3197f8b2ec070a9,161130480,chunk_09,20260815T231124Z-8e185556
valid_869_a_1.nii.gz,p211,softer,Br40f,"['Br40f', '3']",66055f8839059eb269f5f729254d1ce85dd310773117ca86b0751866ec5c0563,161374872,chunk_09,20260815T231124Z-8e185556
valid_869_a_2.nii.gz,p211,sharper,Br60f,"['Br60f', '3']",d1da777ad88f15a775b879bf3c4a61e1b05cb9dc2f2716011fa51c5f5e7a0fc1,183105568,chunk_09,20260815T231124Z-8e185556
valid_869_b_1.nii.gz,p212,softer,Br40f,"['Br40f', '3']",09502249488eaff0ca83986791df2c3b2f156ae19f367b2723c890af822467f3,165685538,chunk_09,20260815T231124Z-8e185556
valid_869_b_2.nii.gz,p212,sharper,Br60f,"['Br60f', '3']",86ccca5f155281ba42d6b477af0b7518b9aa8dc010e9b0b879b1a24981d590a3,188525196,chunk_09,20260815T231124Z-8e185556
valid_872_a_1.nii.gz,p213,softer,Br40f,"['Br40f', '3']",f3cd566c8df097f1bde33352276503270c260c9f4a2b614307dbc93f24dfacf0,135843001,chunk_09,20260815T231124Z-8e185556
valid_872_a_2.nii.gz,p213,sharper,Br60f,"['Br60f', '3']",9c3d13f6e9ad271c220ebff93437bcaf3ae51bce386de5627c94379007bbd44a,154893555,chunk_09,20260815T231124Z-8e185556
valid_873_a_1.nii.gz,p214,softer,Br40f,"['Br40f', '3']",c66462145861065fc3361942da8170b83e8d7484933514daa9b9335f64ff6850,157733476,chunk_09,20260815T231124Z-8e185556
valid_873_a_2.nii.gz,p214,sharper,Br60f,"['Br60f', '3']",4bcd0d4df48b51a920a5a20098c8ce1a1e1574e71a236d5d9d9d022fcef1828c,180668815,chunk_09,20260815T231124Z-8e185556
valid_878_a_1.nii.gz,p215,softer,Br40f,"['Br40f', '3']",4c01d06b4a66ff371927d676728d511b216f8031c048d73bad82f741eaa00745,165675274,chunk_09,20260815T231124Z-8e185556
valid_878_a_2.nii.gz,p215,sharper,Br60f,"['Br60f', '3']",6cc264d2b9a72b0495465dfa8e3d09737bc5d59ec844d61ab23c5376380ab3ed,186350506,chunk_09,20260815T231124Z-8e185556
valid_886_a_1.nii.gz,p216,softer,Br40f,"['Br40f', '3']",fdb56f9ddb2a3ce0a190c608a6ce8eae8f27bdc2439a83a07828bbd0821dc3dc,153621110,chunk_09,20260815T231124Z-8e185556
valid_886_a_2.nii.gz,p216,sharper,Br60f,"['Br60f', '3']",27b2ad2e262ce02e6349efb1ff6886a417413ea3ab1290925f30f9210306020b,176069852,chunk_09,20260815T231124Z-8e185556
valid_889_a_1.nii.gz,p217,softer,Br40f,"['Br40f', '3']",9f4be9d637fd3e209c5080da0159170476e10a33c07656db4e9daa6012ba1d44,125909957,chunk_09,20260815T231124Z-8e185556
valid_889_a_2.nii.gz,p217,sharper,Br60f,"['Br60f', '3']",98f92cfe96be05702dc0c62f8a7aa7a2c3fc1d7a2c3be4b074f273e4e6e7c3cb,143784333,chunk_09,20260815T231124Z-8e185556
valid_88_a_1.nii.gz,p218,softer,Br40f,"['Br40f', '3']",921c7d2c36b130985f1849920d2068df51ac50756d2ebe1c3437159836986ca7,136826697,chunk_09,20260815T231124Z-8e185556
valid_88_a_2.nii.gz,p218,sharper,Br60f,"['Br60f', '3']",7d446c8e4b67a61c23700844ab9f18affac59a94de615245ae3b9d981a930948,156082088,chunk_09,20260815T231124Z-8e185556
valid_896_a_1.nii.gz,p219,softer,Br40f,"['Br40f', '3']",583cda1b97e69446b0060983807eaae25d242524d87a3a211af37d310a81118c,134211425,chunk_09,20260815T231124Z-8e185556
valid_896_a_2.nii.gz,p219,sharper,Br60f,"['Br60f', '3']",a1470a44dc2b7c4bd35b94cabe7ad8f7d603a929724819e79f799c2ae8432858,150940404,chunk_09,20260815T231124Z-8e185556
valid_897_a_1.nii.gz,p220,softer,Br40f,"['Br40f', '3']",3aa2b39a14514c7bd3c3fa13f369a77b5365723e97df0abf6c195e5078861575,156384933,chunk_09,20260815T231124Z-8e185556
valid_897_a_2.nii.gz,p220,sharper,Br60f,"['Br60f', '3']",a642726f9fb981a466558e7290c8f925a891315160e6d325e5f811c6d6359361,175077442,chunk_09,20260815T231124Z-8e185556
valid_908_a_1.nii.gz,p221,softer,Br40f,"['Br40f', '3']",1e8622feb41151c053670b8aeaa924724d3711f574eae7621cfd71b8b67f9a01,169696547,chunk_09,20260815T231124Z-8e185556
valid_908_a_2.nii.gz,p221,sharper,Br60f,"['Br60f', '3']",802e7055397102fd0d4e44cf4492dc8ac94f4cb07a8e9f94291e4de639f9aa2e,192105661,chunk_09,20260815T231124Z-8e185556
valid_920_a_1.nii.gz,p222,softer,Br40f,"['Br40f', '3']",8457d53104c6f7f241cf8e4028ad98d490c252a89f8770b9a59b237081f1dfc0,123841088,chunk_09,20260815T231124Z-8e185556
valid_920_a_2.nii.gz,p222,sharper,Br60f,"['Br60f', '3']",1f846f4eb6737a486d2dcf61e844df84016d099e3d4c3c75846a208c91433a09,139110048,chunk_09,20260815T231124Z-8e185556
valid_927_a_1.nii.gz,p223,softer,Br40f,"['Br40f', '3']",e00a244a17c72216b294af6be1c648fa82210964347c51a528e7d9b56aadadc5,131747078,chunk_09,20260815T231124Z-8e185556
valid_927_a_2.nii.gz,p223,sharper,Br60f,"['Br60f', '3']",0294a8c9f0cc5fca9b8461b66ddf1591da462cc52326ea11cce4fbba36a97c43,151204946,chunk_09,20260815T231124Z-8e185556
valid_92_a_1.nii.gz,p224,softer,Br40f,"['Br40f', '3']",35fffa8f5dfdef6ed8332d35bc87dc9d0c9ccbb9a7927805ed8830f89f789ccf,197544433,chunk_09,20260815T231124Z-8e185556
valid_92_a_2.nii.gz,p224,sharper,Br60f,"['Br60f', '3']",c36a08a5909fb971e418cc85d0f0db8136cdf3493287207f1ef3c573e8faf479,225312071,chunk_09,20260815T231124Z-8e185556
valid_930_a_1.nii.gz,p225,softer,Br40f,"['Br40f', '3']",2acc5e3326febdd400e712b89b0fe5c2d3bdc2cc7187b9a779492a817f08525f,125972377,chunk_09,20260815T231124Z-8e185556
valid_930_a_2.nii.gz,p225,sharper,Br60f,"['Br60f', '3']",a95dc54797f4bf6f18549e795a29f1a68aa722b69963296fc8b14e2a8292870f,144324168,chunk_09,20260815T231124Z-8e185556
valid_947_a_1.nii.gz,p226,softer,Br40f,"['Br40f', '3']",f7c07c9ffe90f6775c56543ebc92c61ca251b0aa1ff9ce842d53aa0ac726d023,157996366,chunk_10,20260815T231124Z-8e185556
valid_947_a_2.nii.gz,p226,sharper,Br60f,"['Br60f', '3']",dfda63c8360da1f3a3dd13c12275d3e8e5beacd0bbe22cb74e3daa240b7b6a2b,179471943,chunk_10,20260815T231124Z-8e185556
valid_94_a_1.nii.gz,p227,softer,Br40f,"['Br40f', '3']",e01e7d18a1e3e1d2d9eacc7aef79ba6becf49ed43c520ec75edb1789418ef4d0,155573539,chunk_10,20260815T231124Z-8e185556
valid_94_a_2.nii.gz,p227,sharper,Br60f,"['Br60f', '3']",ae9b89deb0a087e5672829282dc0da81b068ff1a658a78323036323b01c34842,174792726,chunk_10,20260815T231124Z-8e185556
valid_963_a_1.nii.gz,p228,softer,Br40f,"['Br40f', '3']",5c7a69208bf3339eb0b9f78e7ced6cc1c107169c5ec19e4f039d0ec58378c10e,147753837,chunk_10,20260815T231124Z-8e185556
valid_963_a_2.nii.gz,p228,sharper,Br60f,"['Br60f', '3']",9bee1214e1d2bc6d3ef07c7d357f49fce7ca8c5a12573ba301df5d6bdf7a10a3,168291557,chunk_10,20260815T231124Z-8e185556
valid_969_b_1.nii.gz,p229,softer,Br40f,"['Br40f', '3']",7d6bb6a163a6fb62b4f3cd53ada1d0c1b99bbf5e98b60df7b6fad10edc312d2f,153100916,chunk_10,20260815T231124Z-8e185556
valid_969_b_2.nii.gz,p229,sharper,Br60f,"['Br60f', '3']",8bf699cea25fd31a5fc4b70459b77053313723b699d6591625d8120e9b87ac4c,174193439,chunk_10,20260815T231124Z-8e185556
valid_971_b_1.nii.gz,p230,softer,Br40f,"['Br40f', '3']",3ce874c9200524c30c4398b0b8fa20d5ae133624b1329d82e57b0ff1df8b2fbc,150190129,chunk_10,20260815T231124Z-8e185556
valid_971_b_2.nii.gz,p230,sharper,Br60f,"['Br60f', '3']",c3760b8e59f13ea440122dfe4ee23bc6d80354cf5ba40b882c591dd546d618b2,171134069,chunk_10,20260815T231124Z-8e185556
valid_975_a_1.nii.gz,p231,softer,Br40f,"['Br40f', '3']",234a390ba78b4eac5484724403735b4eb2d9a2e53b3b10394ca96e28e12d5d42,133282161,chunk_10,20260815T231124Z-8e185556
valid_975_a_2.nii.gz,p231,sharper,Br60f,"['Br60f', '3']",1a2e5f0ade26ab47e85850af891770a377dcdd7dd1f4e674bf7aa8ab3310baec,151789896,chunk_10,20260815T231124Z-8e185556
valid_977_a_1.nii.gz,p232,softer,Br40f,"['Br40f', '3']",9f075462e69ec51f73e6a3e75e1a490de6b7dfbec034604e10600b4c1c414e30,162049462,chunk_10,20260815T231124Z-8e185556
valid_977_a_2.nii.gz,p232,sharper,Br60f,"['Br60f', '3']",2dcd24bd5b1fedc6760f34e3f32af1b9a6007f5cb120e039f09745536107fefc,179472441,chunk_10,20260815T231124Z-8e185556
valid_97_a_1.nii.gz,p233,softer,Br40f,"['Br40f', '3']",1cd1ebdc9b4ebfabe769154abab251d51d885711b61cdb8671042cc0779081b9,154226349,chunk_10,20260815T231124Z-8e185556
valid_97_a_2.nii.gz,p233,sharper,Br60f,"['Br60f', '3']",cf059eaf07e48bae1541b16d9d23cc54dfbe2e413ae5963b42f169da9b40e48a,176033940,chunk_10,20260815T231124Z-8e185556
valid_989_a_1.nii.gz,p234,softer,Br40f,"['Br40f', '3']",a5f89da551b6126025ed95752afe1440cd80276d589d0d87aaf3f889cdbe18ea,152137971,chunk_10,20260815T231124Z-8e185556
valid_989_a_2.nii.gz,p234,sharper,Br60f,"['Br60f', '3']",5e75e35d9a990c978d004ccf0d71328f6bb5ba23d5b490370519254cd4db5265,171648539,chunk_10,20260815T231124Z-8e185556
valid_991_a_1.nii.gz,p235,softer,Br40f,"['Br40f', '3']",1dc3ad6ecfd5c982730745b89ef1952587144b2773226678c20f62e524621674,174535529,chunk_10,20260815T231124Z-8e185556
valid_991_a_2.nii.gz,p235,sharper,Br60f,"['Br60f', '3']",f5efb333f3ab2101ec64e019154b0d154c12b66a7d9b2a65960472e78a7ebceb,195640387,chunk_10,20260815T231124Z-8e185556
valid_991_b_1.nii.gz,p236,softer,Br40f,"['Br40f', '3']",cb78ded8895a718a6d1c2dd47a4dee4aa055b5acefa071a3f58df8f2274d31c2,176732982,chunk_10,20260815T231124Z-8e185556
valid_991_b_2.nii.gz,p236,sharper,Br60f,"['Br60f', '3']",0c953fcb2fbe7ddb7ae1b30e88a0d4ce5e20b727b358156a3eac4b364382f0a5,198133430,chunk_10,20260815T231124Z-8e185556
valid_993_a_1.nii.gz,p237,softer,Br40f,"['Br40f', '3']",32823edece5f5b451d1b79bd1d7151fa2982074cab2f114ac9614376f1e139b4,162183108,chunk_10,20260815T231124Z-8e185556
valid_993_a_2.nii.gz,p237,sharper,Br60f,"['Br60f', '3']",23f22860f64757299ba52aa7d10702662fff793eeba95608159b141f1b5a0f88,182456543,chunk_10,20260815T231124Z-8e185556
valid_1007_a_2.nii.gz,p238,softer,Br40f,"['Br40f', '3']",3807d21d35ede4c82c61d23921b99f52de91be7b09f16676a9b44f93f0c08502,118556096,chunk_10,20260815T231124Z-8e185556
valid_1007_a_1.nii.gz,p238,sharper,Bl56f,"['Bl56f', '3']",792e4e5daa7b3e6729695e880af6bc3ff84edb729a24ba182e07fdcd89098d18,138163488,chunk_10,20260815T231124Z-8e185556
valid_1026_a_2.nii.gz,p239,softer,Br40f,"['Br40f', '3']",f877b25e9e546eb86525032a15c3d2716907c616c4ddc1e365c40c1af76784ba,132465621,chunk_10,20260815T231124Z-8e185556
valid_1026_a_1.nii.gz,p239,sharper,Bl56f,"['Bl56f', '3']",7c840137f76c4a9beeb8eca89612b2e4bbf73d5ae0c5a26ba8c1145c0ea04e21,153310952,chunk_10,20260815T231124Z-8e185556
valid_1031_a_2.nii.gz,p240,softer,Br40f,"['Br40f', '3']",15391925d926f375dc6783d95eb0dc83d217b52321fddaac551d157a0fad4c76,112556800,chunk_10,20260815T231124Z-8e185556
valid_1031_a_1.nii.gz,p240,sharper,Bl56f,"['Bl56f', '3']",5ac61f6200b7768ff3e0e8d77055b25eda27e7b4d452253ba4003d2284399939,128173165,chunk_10,20260815T231124Z-8e185556
valid_1035_a_2.nii.gz,p241,softer,Br40f,"['Br40f', '3']",e6cbaef0705a9430d120b472bf5956a522ae15e958f89b89038fa296da31a352,118278281,chunk_10,20260815T231124Z-8e185556
valid_1035_a_1.nii.gz,p241,sharper,Bl56f,"['Bl56f', '3']",b2275596b99def016101efaacbbf698958c7d899dfe81533a46b74bff7452b9c,137804723,chunk_10,20260815T231124Z-8e185556
valid_104_a_2.nii.gz,p242,softer,Br40f,"['Br40f', '3']",ac9302240bcbb4eaa379ff4beec31338abf34474e870bb8fab4105b5c44311d5,123518273,chunk_10,20260815T231124Z-8e185556
valid_104_a_1.nii.gz,p242,sharper,Bl56f,"['Bl56f', '3']",c9564d8164254f0a21e10dabb6557ed938a6b0ac3f2218b020591dd4c1508919,143062485,chunk_10,20260815T231124Z-8e185556
valid_1061_a_2.nii.gz,p243,softer,Br40f,"['Br40f', '3']",3414ce86c0a52900adcd3a89fa6ef131b0b4e9997f2c230645d76ee95ba8630f,105793372,chunk_10,20260815T231124Z-8e185556
valid_1061_a_1.nii.gz,p243,sharper,Bl56f,"['Bl56f', '3']",49b69e010288d8ac23226c14eebac33f2f8790a94bb4b36e32d5ddbff929cf55,122789926,chunk_10,20260815T231124Z-8e185556
valid_1093_a_2.nii.gz,p244,softer,Br40f,"['Br40f', '3']",6dbc30e4c36f08c09821934643967c5754f0e1d04fdac0a1fedb024da5e00986,114290021,chunk_10,20260815T231124Z-8e185556
valid_1093_a_1.nii.gz,p244,sharper,Bl56f,"['Bl56f', '3']",8f77560469958b28191f303d00ac43a4652ce7e227956d427f1488e4d6634735,133906857,chunk_10,20260815T231124Z-8e185556
valid_1097_c_2.nii.gz,p245,softer,Br40f,"['Br40f', '3']",4e1df694e14a8514731dcdccbae77bb5bf8a1882506c8b41ddd4ebd5fd0508f4,123654928,chunk_10,20260815T231124Z-8e185556
valid_1097_c_1.nii.gz,p245,sharper,Bl56f,"['Bl56f', '3']",4cbb588bc8d9ea192a03d1f9891bfbb458190f0405ed18b9af7a6008e921256a,141719280,chunk_10,20260815T231124Z-8e185556
valid_1104_a_2.nii.gz,p246,softer,Br40f,"['Br40f', '3']",35623eb4e011fe9b0436271c8bffc42266949962afa3f5b012a8b4d556de9bd4,107983055,chunk_10,20260815T231124Z-8e185556
valid_1104_a_1.nii.gz,p246,sharper,Bl56f,"['Bl56f', '3']",080e70297a32ee73f50ddfb2d7c91764e832d6139eb5a5ce6ca06307fe9c5104,124913055,chunk_10,20260815T231124Z-8e185556
valid_1117_a_2.nii.gz,p247,softer,Br40f,"['Br40f', '3']",23f45095a625c42522b19eaa4824dfe6664bf43d986a2f1559267ba957254b7f,151224961,chunk_10,20260815T231124Z-8e185556
valid_1117_a_1.nii.gz,p247,sharper,Bl56f,"['Bl56f', '3']",d04decac1488b04f6349a9e8a28102b8514a985a9f866f18be38b76ba2c6a14a,174936230,chunk_10,20260815T231124Z-8e185556
valid_1148_b_2.nii.gz,p248,softer,Br40f,"['Br40f', '3']",438733a25cc2fd1bce877c736e2116de5f4d4107201aa1210adf3d426a3623ef,102486239,chunk_10,20260815T231124Z-8e185556
valid_1148_b_1.nii.gz,p248,sharper,Bl56f,"['Bl56f', '3']",c17c5997bbdf374bfcfa91e48168aba6c50f7c7fe4f07c5ad1e299c885693a25,118782791,chunk_10,20260815T231124Z-8e185556
valid_1160_a_2.nii.gz,p249,softer,Br40f,"['Br40f', '3']",8931fa754491ca11f1d3afe7b9697998becd1824103153697d38bf33c72b871a,125103528,chunk_10,20260815T231124Z-8e185556
valid_1160_a_1.nii.gz,p249,sharper,Bl56f,"['Bl56f', '3']",c58b11c5fc0553736b1cc97fcbb319cf6c01558fdfa5042ecb3c5e126c344edb,145021096,chunk_10,20260815T231124Z-8e185556
valid_1175_a_2.nii.gz,p250,softer,Br40f,"['Br40f', '3']",c180ae55cd6302842794eea4bced4ea378b94fb8a7fa081e199af9c101412684,102607623,chunk_10,20260815T231124Z-8e185556
valid_1175_a_1.nii.gz,p250,sharper,Bl56f,"['Bl56f', '3']",c18465f8aef41eeaa0877eb8503b856873e7aedc0ff61104efe09d2395c640bb,118759436,chunk_10,20260815T231124Z-8e185556
valid_1188_a_2.nii.gz,p251,softer,Br40f,"['Br40f', '3']",c9fa7112902a3d52f46bb8cc1060344f0b03b76b10640d3c300a8fe2a12d2059,121599223,chunk_11,20260815T231124Z-8e185556
valid_1188_a_1.nii.gz,p251,sharper,Bl56f,"['Bl56f', '3']",927e119786019bf459a5f83de9f54a45bb120032122105479d4325df43f8c0df,140563332,chunk_11,20260815T231124Z-8e185556
valid_118_a_2.nii.gz,p252,softer,Br40f,"['Br40f', '3']",99a5b77fce1d5dfd2b87fa9b5369c3106e5dbe163ed16ce758172a78e735138d,117386561,chunk_11,20260815T231124Z-8e185556
valid_118_a_1.nii.gz,p252,sharper,Bl56f,"['Bl56f', '3']",9b906ac4d60210643a47d0a16e920fbbf863be183388f771e201b86697945e76,136616254,chunk_11,20260815T231124Z-8e185556
valid_118_c_2.nii.gz,p253,softer,Br40f,"['Br40f', '3']",2825982a72b5164d3521795af225bb2b66971961f7a488c0b2061047ac1cc046,120452219,chunk_11,20260815T231124Z-8e185556
valid_118_c_1.nii.gz,p253,sharper,Bl56f,"['Bl56f', '3']",137c683adf376005d3ae5f42a1a3959eadc868422a10002e1668ac9a37bab329,137564094,chunk_11,20260815T231124Z-8e185556
valid_118_d_2.nii.gz,p254,softer,Br40f,"['Br40f', '3']",2a230096f56f3a9c994d1c3dfa998082c366157bdd11c7b0a78a01cce6900259,120108505,chunk_11,20260815T231124Z-8e185556
valid_118_d_1.nii.gz,p254,sharper,Bl56f,"['Bl56f', '3']",69d94bb22fa925da47b82553021f225e97503b441a88ac683cd121834a05ec9a,138779134,chunk_11,20260815T231124Z-8e185556
valid_1194_a_2.nii.gz,p255,softer,Br40f,"['Br40f', '3']",e6bae49777fe9bb88f0d8c59e47a2dcfc2150784cf32d78d898a9da5c5c73f63,104556044,chunk_11,20260815T231124Z-8e185556
valid_1194_a_1.nii.gz,p255,sharper,Bl56f,"['Bl56f', '3']",5683aabdbcb174f0ededd4343e7a5d0aa21a2dc505f80ebca52089903512632d,121891191,chunk_11,20260815T231124Z-8e185556
valid_119_a_2.nii.gz,p256,softer,Br40f,"['Br40f', '3']",5b3f03642c88db04c2daeb57c9bbc4818c2592275e4c03b572aab66eef5b0e37,144429169,chunk_11,20260815T231124Z-8e185556
valid_119_a_1.nii.gz,p256,sharper,Bl56f,"['Bl56f', '3']",f62f97d52d33e8a24cbeac80a15a396258d0e0e3ece535d93e66d4b59e1cf7b3,166719492,chunk_11,20260815T231124Z-8e185556
valid_1202_a_2.nii.gz,p257,softer,Br40f,"['Br40f', '3']",6e28fbb67fcbae40d42c2c8b3469bcba77b351c7f40317921e1486be144626fa,124004379,chunk_11,20260815T231124Z-8e185556
valid_1202_a_1.nii.gz,p257,sharper,Bl56f,"['Bl56f', '3']",ad9f500e7e92eeb1a2c94ddc3cb31218234a5ea0ea6fa5c8992fefb2e61a4cb4,142647054,chunk_11,20260815T231124Z-8e185556
valid_1203_a_2.nii.gz,p258,softer,Br40f,"['Br40f', '3']",afe9b2436fa954311097b875d65a9ef683667eae8c3046429bcbdbf303613c51,128750157,chunk_11,20260815T231124Z-8e185556
valid_1203_a_1.nii.gz,p258,sharper,Bl56f,"['Bl56f', '3']",d840fe17302dc3b5f0cb41e775a52db1be3c459b8eaa67b9346025b79e1f9b94,147273591,chunk_11,20260815T231124Z-8e185556
valid_1219_a_2.nii.gz,p259,softer,Br40f,"['Br40f', '3']",9a61b9ca457eed91e1f4bcdc1c52ce0e4f1a1b0495ff0223dca39ffa69ce0e50,116948966,chunk_11,20260815T231124Z-8e185556
valid_1219_a_1.nii.gz,p259,sharper,Bl56f,"['Bl56f', '3']",84dba2b1581e610370947d90093077a7b275be7ac6fe7a1d673e1bddde507d53,136820767,chunk_11,20260815T231124Z-8e185556
valid_1237_a_2.nii.gz,p260,softer,Br40f,"['Br40f', '3']",6aef481baa67c3cfd0250b9d2c1639841bcef9c3406639e922731ab3036ecef6,118041805,chunk_11,20260815T231124Z-8e185556
valid_1237_a_1.nii.gz,p260,sharper,Bl56f,"['Bl56f', '3']",e118c498bf6a54f37dc41578e25c794547eeada508a0abc3ae2d5df640edc932,136610224,chunk_11,20260815T231124Z-8e185556
valid_1243_a_2.nii.gz,p261,softer,Br40f,"['Br40f', '3']",88c2782f53a5db34574276fafa88342208a0c2a9d49a4499efc038e280609db0,113730887,chunk_11,20260815T231124Z-8e185556
valid_1243_a_1.nii.gz,p261,sharper,Bl56f,"['Bl56f', '3']",10981e9b30badb8ec586c8db5926dc78c09cb8c4b06e7de24e5d941972f3c6d7,132196559,chunk_11,20260815T231124Z-8e185556
valid_1243_b_2.nii.gz,p262,softer,Br40f,"['Br40f', '3']",30b2007106c95df9cffce7f69f8215facb9e969984946ed15d9c2099a2e6f09f,120906640,chunk_11,20260815T231124Z-8e185556
valid_1243_b_1.nii.gz,p262,sharper,Bl56f,"['Bl56f', '3']",17a0efdd38cf53bc8c6ec26c1e1e5b1ea9896713927a02a50be3fadd6c6e126a,142216832,chunk_11,20260815T231124Z-8e185556
valid_1246_a_2.nii.gz,p263,softer,Br40f,"['Br40f', '3']",0df49ecdc8d22c32c46609bdf48c8da31698778ad563b85a087dc6c1f9e0ea74,124203033,chunk_11,20260815T231124Z-8e185556
valid_1246_a_1.nii.gz,p263,sharper,Bl56f,"['Bl56f', '3']",8b2d8e769347d7840609282a7db1168e84b97bcc45e29eaf8195730e8d5e3e22,143688344,chunk_11,20260815T231124Z-8e185556
valid_1258_a_2.nii.gz,p264,softer,Br40f,"['Br40f', '3']",14c7a802caa7e16fc7b4b64514955dfb342b0a57423e63cacaf25e10682a3e83,108400476,chunk_11,20260815T231124Z-8e185556
valid_1258_a_1.nii.gz,p264,sharper,Bl56f,"['Bl56f', '3']",1d47dfd4e5447e7ca84d514195be6d580eca1a9e6086d638cd2feaef227cfc9a,124665209,chunk_11,20260815T231124Z-8e185556
valid_1258_b_2.nii.gz,p265,softer,Br40f,"['Br40f', '3']",7c8a8dd4229e60e9e7aacd880b3d05b3e128a5d31374dfe9ad8d8772784afa72,128518612,chunk_11,20260815T231124Z-8e185556
valid_1258_b_1.nii.gz,p265,sharper,Bl56f,"['Bl56f', '3']",0a0aa8fc3e9401b916b680cac258d3126f5d0f6214dcccb06442a6dc8ea8a01e,148424525,chunk_11,20260815T231124Z-8e185556
